unique_member_identifier,OrderID,points,OrderDt
B1027AFB-3216-44B3-B08A-3E78E5292F4B,283357,5000,2015-12-26 17:05:00
B1027AFB-3216-44B3-B08A-3E78E5292F4B,316942,2500,2017-05-19 22:13:00
F0F8D17C-1664-423B-A33A-CE9A78BD102C,291277,2500,2016-05-13 07:37:00
9CFB88F1-3C91-44D2-9A6B-15E26B9586E9,286552,2500,2016-02-28 16:13:00
284D898C-ED54-4204-8182-2BA02F429349,316309,5000,2017-05-05 16:09:00
ABF235F8-6DA9-4DD8-AF71-41F9E255B3DA,287156,5000,2016-03-09 12:45:00
ABF235F8-6DA9-4DD8-AF71-41F9E255B3DA,319252,2500,2017-07-19 11:56:00
70959380-5F9D-4341-8026-9837EB14E8DF,308714,2500,2016-12-05 18:08:00
70959380-5F9D-4341-8026-9837EB14E8DF,309273,2500,2016-12-11 09:52:00
70959380-5F9D-4341-8026-9837EB14E8DF,319928,2500,2017-08-04 18:40:00
70959380-5F9D-4341-8026-9837EB14E8DF,286345,2500,2016-02-24 08:39:00
70959380-5F9D-4341-8026-9837EB14E8DF,318836,2500,2017-07-08 12:11:00
70959380-5F9D-4341-8026-9837EB14E8DF,313007,2500,2017-02-16 17:14:00
70959380-5F9D-4341-8026-9837EB14E8DF,321770,2500,2017-09-14 17:24:00
69FECFA1-A33F-4FEF-9C94-C8DB6FE20F8D,284288,5000,2016-01-11 13:15:00
0D69EC23-4F72-473F-ABBA-7F69DBAAB1EF,292745,2500,2016-05-26 20:56:00
888B7C13-B31C-4439-9259-B23567CE361A,314069,5000,2017-03-10 16:27:00
6836827C-7896-44BD-8C9A-3BA97269B2EF,288266,2500,2016-03-26 15:34:00
5CC52BA4-EF4B-4EA5-A2B4-34F2B7505381,291176,5000,2016-05-11 16:52:00
7F6CD774-AC07-4FD1-8481-09A647C848C1,316318,2500,2017-05-05 17:42:00
67B4441C-3D88-4E5E-99F4-A4ABF1257136,308416,5000,2016-12-03 13:08:00
C79E2A25-F970-4E76-A636-576A54BF37C6,306531,5000,2016-11-20 11:07:00
038320AA-4EF2-48C4-A0D8-97BB159C2770,309252,2500,2016-12-10 19:14:00
038320AA-4EF2-48C4-A0D8-97BB159C2770,309251,2500,2016-12-10 19:00:00
4F3D0B78-AEE0-4CA8-9E45-DA593B1BA21B,313574,2500,2017-02-28 14:50:00
686D7FBC-CC26-4B72-A023-AE1D439CB1E4,284289,10000,2016-01-11 13:46:00
FFE6F75D-E52C-45EE-8BE3-76E42483B44F,300156,2500,2016-08-19 14:32:00
223CFF55-70DA-4B7A-910C-863D23149591,288597,2500,2016-03-31 23:17:00
69A1CA8E-43EF-4A16-9FBE-043348B1DDF0,283894,5000,2016-01-03 12:30:00
04DFBB2F-60CD-44A6-8875-642FCE67466E,295644,10000,2016-06-30 13:54:00
04DFBB2F-60CD-44A6-8875-642FCE67466E,293614,5000,2016-06-10 11:49:00
447B6738-E7AF-4E88-B472-76F7A10FA9BF,309352,2500,2016-12-11 19:31:00
109DB032-EC0F-428A-80A6-D478F8D8EA5A,308798,2500,2016-12-06 19:02:00
6DEF7BD6-06D6-4004-8DE9-7C28FC1DD2BB,308183,5000,2016-12-01 16:11:00
D9760CCD-2274-47AB-9915-2E300B1F57C1,319138,2500,2017-07-15 20:37:00
8FF9BF75-3A9A-401E-8872-44AB09CF50EF,320521,5000,2017-08-19 13:11:00
8FF9BF75-3A9A-401E-8872-44AB09CF50EF,292470,2500,2016-05-22 10:24:00
8FF9BF75-3A9A-401E-8872-44AB09CF50EF,320521,10000,2017-08-19 13:11:00
8FF9BF75-3A9A-401E-8872-44AB09CF50EF,284336,2500,2016-01-12 22:21:00
8FF9BF75-3A9A-401E-8872-44AB09CF50EF,283229,2500,2015-12-24 09:25:00
8CBDCF09-72D8-40D3-AB97-CFA1274C7284,288901,5000,2016-04-04 23:20:00
ED261399-3727-49C7-A73D-4E13DF15BBC4,308323,5000,2016-12-02 17:42:00
D182788B-025C-4883-A733-6D9AC9D2A1EA,315000,2500,2017-03-30 11:03:00
D182788B-025C-4883-A733-6D9AC9D2A1EA,315787,2500,2017-04-21 17:39:00
D182788B-025C-4883-A733-6D9AC9D2A1EA,290508,2500,2016-04-28 17:20:00
D182788B-025C-4883-A733-6D9AC9D2A1EA,303033,2500,2016-10-04 17:02:00
E1A0AFD8-2105-49AE-9EEC-4DD6D62DB202,306644,2500,2016-11-22 01:21:00
E1A0AFD8-2105-49AE-9EEC-4DD6D62DB202,322432,2500,2017-09-28 19:15:00
56F89C1D-B8AE-4F51-9C9D-ACB06D86BF73,288663,2500,2016-04-01 17:17:00
56F89C1D-B8AE-4F51-9C9D-ACB06D86BF73,297021,2500,2016-07-15 17:32:00
2CD4CE92-44C9-407C-AF95-04BFE0DD92A5,285267,2500,2016-02-02 11:38:00
2CD4CE92-44C9-407C-AF95-04BFE0DD92A5,285267,2500,2016-02-02 11:38:00
340230C5-DEE5-4E85-A5CD-C62C29A52940,291357,5000,2016-05-14 13:05:00
340230C5-DEE5-4E85-A5CD-C62C29A52940,299344,5000,2016-08-10 20:51:00
172EB7EE-72C2-40EA-A96E-2A65C8E01B47,285608,2500,2016-02-10 10:36:00
6F79EEA1-185B-403C-86BF-37C8414357DE,304086,2500,2016-10-20 03:22:00
E6B9E316-194F-4CBF-89E3-C946447967AF,294736,2500,2016-06-22 10:10:00
6792D60E-A8A3-410D-9537-6DABD9A94703,319803,5000,2017-08-01 17:20:00
42960D09-279A-4A3E-B339-30B7D17B8E33,287881,2500,2016-03-19 23:18:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,315339,2500,2017-04-07 17:03:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,309300,5000,2016-12-11 14:39:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,319317,2500,2017-07-21 10:48:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,307993,5000,2016-11-29 18:10:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,314194,2500,2017-03-12 15:44:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,309302,2500,2016-12-11 14:48:00
E07CC342-2062-4EE5-A32B-E69142A5F1C9,309303,2500,2016-12-11 14:54:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,5000,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,5000,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,5000,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,5000,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,5000,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,2500,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,2500,2017-05-12 17:04:00
7C20EF36-FC36-4BC4-A705-2F93E2BC77EB,316583,2500,2017-05-12 17:04:00
C969C43B-BE8A-4A25-9C55-5E1C32E4BC1E,286056,10000,2016-02-17 19:17:00
F607A612-5CFE-4E1A-99C8-36F48218D7A6,312853,2500,2017-02-13 23:45:00
70DDF4FC-9AB1-44C5-B217-AB7D90A7DD6B,318749,2500,2017-07-06 19:23:00
10F47477-5C26-4BA2-ACB5-B0D9686AA5BF,308163,2500,2016-12-01 12:04:00
10F47477-5C26-4BA2-ACB5-B0D9686AA5BF,308163,2500,2016-12-01 12:04:00
66462A59-555D-4207-9117-0E2BD0C876DE,308741,2500,2016-12-06 02:10:00
2CD04001-B28D-4EE1-8896-32F584DACD7E,284339,2500,2016-01-13 12:17:00
18CE625E-6861-4DF5-AA5C-57F8E4BFDC09,323493,5000,2017-10-28 15:29:00
34AC3821-57BE-4AE0-9243-B744B2017ECD,300503,2500,2016-08-25 11:07:00
34AC3821-57BE-4AE0-9243-B744B2017ECD,286807,5000,2016-03-04 14:54:00
34AC3821-57BE-4AE0-9243-B744B2017ECD,289839,2500,2016-04-20 16:43:00
63317C25-F6DC-43EF-9CF4-FCADA16B53CF,292931,5000,2016-05-30 07:20:00
390E27AC-7ACE-4C63-A28A-E7BF206031F5,315562,5000,2017-04-14 00:22:00
D69C78D8-6090-44D5-84FF-9788E079DD8A,300528,2500,2016-08-25 16:08:00
0E6AEF41-76FC-4D8A-8D48-59F810284C37,320897,2500,2017-08-27 05:49:00
E5F9A96D-E7AB-41B4-9E4E-DA85E1D316F9,290594,2500,2016-04-29 22:21:00
E89BA7CE-F497-47BA-8C68-6BE6E01BB2D1,310267,10000,2016-12-23 15:32:00
FD688266-AB10-4FF5-800C-EDD28C7BDA6E,306710,2500,2016-11-22 21:43:00
7CFA1293-6535-425A-A4EE-7CDF65E0499A,294144,5000,2016-06-17 09:27:00
5C997937-4475-429A-BBFC-146B1A7F453A,322923,2500,2017-10-13 10:29:00
5C997937-4475-429A-BBFC-146B1A7F453A,322923,2500,2017-10-13 10:29:00
5C997937-4475-429A-BBFC-146B1A7F453A,322923,2500,2017-10-13 10:29:00
8E02D28D-0979-4D9B-8434-EAE482189EA5,322889,2500,2017-10-12 16:01:00
8E02D28D-0979-4D9B-8434-EAE482189EA5,322889,10000,2017-10-12 16:01:00
8E02D28D-0979-4D9B-8434-EAE482189EA5,301329,10000,2016-09-07 10:57:00
6173AE78-750D-40BA-AF34-EE19EC7B1E1F,311281,2500,2017-01-11 18:03:00
6173AE78-750D-40BA-AF34-EE19EC7B1E1F,285597,5000,2016-02-09 18:55:00
6173AE78-750D-40BA-AF34-EE19EC7B1E1F,288942,2500,2016-04-05 16:22:00
7021AAB5-3FC1-4B51-90AF-B785DE094F58,311525,5000,2017-01-16 07:38:00
C56FF817-F31F-4D1F-B243-6FB29C265310,299557,2500,2016-08-12 18:35:00
AB00313A-44C6-42F2-AC17-DD92301288AE,308095,10000,2016-11-30 22:00:00
D07064E9-C910-4866-844B-BFC21FCF447A,323867,2500,2017-11-05 16:04:00
D07064E9-C910-4866-844B-BFC21FCF447A,323867,2500,2017-11-05 16:04:00
D07064E9-C910-4866-844B-BFC21FCF447A,323868,2500,2017-11-05 16:07:00
D07064E9-C910-4866-844B-BFC21FCF447A,318996,5000,2017-07-12 21:01:00
D07064E9-C910-4866-844B-BFC21FCF447A,323866,10000,2017-11-05 16:02:00
392A0E93-6EF1-4F5D-9C8F-33E4C2D252E1,311080,5000,2017-01-07 12:15:00
E52E4106-CF19-4736-895F-A42D1809A11C,310724,5000,2017-01-02 11:38:00
E52E4106-CF19-4736-895F-A42D1809A11C,310724,2500,2017-01-02 11:38:00
88EFDC63-283C-49CC-9EED-E4A161DEE512,323358,5000,2017-10-25 15:13:00
33246E1D-EF02-4C58-BD75-F30CC6EF8B12,323202,2500,2017-10-20 21:12:00
9FBAE07C-3A20-4F29-A6AB-B5FAF80A99B0,311338,2500,2017-01-13 10:15:00
D794D61E-40C4-4630-8E7E-793AB0B3F690,300376,5000,2016-08-23 14:44:00
6605B4AC-E6D5-445F-BA7F-FF27B3E93413,288010,2500,2016-03-21 22:15:00
C330BA90-EF16-404D-ABAA-1290936E7B59,312248,5000,2017-02-01 15:11:00
34A7E31B-11D5-42D2-A9A4-8ACA60FCAC59,315166,2500,2017-04-03 18:51:00
34A7E31B-11D5-42D2-A9A4-8ACA60FCAC59,314606,2500,2017-03-20 20:32:00
E97554EC-A761-424F-8890-027D2CCC562A,285130,2500,2016-01-29 19:52:00
E97554EC-A761-424F-8890-027D2CCC562A,285305,2500,2016-02-03 13:02:00
B9ED6D9C-73F3-470B-A3D5-87FF3E77C829,323713,5000,2017-11-03 06:41:00
2E508C4E-CB5F-423E-8063-85C8A81ECAAE,312665,2500,2017-02-10 21:56:00
85192945-9437-402C-B228-EB9462905208,320162,2500,2017-08-10 10:34:00
77D016D0-5401-4E70-A377-A5E137D2A12D,285561,5000,2016-02-08 18:36:00
F1C0B3B8-C3E0-49AF-9884-5B4912F56668,323032,5000,2017-10-15 18:58:00
91EBD3F6-C270-45CB-838C-E17A4F477F6E,309082,5000,2016-12-09 14:33:00
851CD681-BE36-4C60-AE33-3EA6DA2C40DE,288551,5000,2016-03-31 15:03:00
CE8ABE87-C33D-439E-834D-15260AF48509,298882,2500,2016-08-05 21:17:00
CE8ABE87-C33D-439E-834D-15260AF48509,298882,5000,2016-08-05 21:17:00
CE8ABE87-C33D-439E-834D-15260AF48509,286592,10000,2016-02-29 18:15:00
C0DB697E-9097-4A31-A8A2-78D1EA750555,292854,5000,2016-05-28 16:46:00
FFDCA2D3-7521-49D7-B2DC-3B2436534358,287197,2500,2016-03-09 21:34:00
FFDCA2D3-7521-49D7-B2DC-3B2436534358,293904,2500,2016-06-14 12:35:00
2A869E3D-080E-4E4C-BE89-F93A6BFDB129,292164,2500,2016-05-18 09:38:00
ED98940E-CA93-4E7A-A80C-4430CF10455D,322345,2500,2017-09-27 00:18:00
FAC683B9-7481-4070-981F-AFDC10A87E7C,314279,2500,2017-03-14 15:41:00
67E1D72C-6A8F-41DA-B343-6A6B5EBFE27C,303175,5000,2016-10-06 14:47:00
8D700824-556D-4583-B3E7-80F78218BE57,309247,5000,2016-12-10 18:35:00
65AA636D-7384-420D-948F-F67483A57E48,311081,2500,2017-01-07 12:22:00
2A47D49F-08F2-4A29-BBCA-BDE8C6661359,319435,2500,2017-07-23 18:13:00
2A47D49F-08F2-4A29-BBCA-BDE8C6661359,316125,2500,2017-04-29 17:16:00
2A47D49F-08F2-4A29-BBCA-BDE8C6661359,284438,2500,2016-01-15 15:33:00
EBE591F2-4FD0-4E47-B942-63733E216CF7,304589,2500,2016-10-27 10:45:00
51C592FC-FD7E-43F6-AAE8-D00E200CB840,322091,5000,2017-09-20 23:22:00
373820DD-B696-4280-AAA3-6939DB4D7C17,283163,5000,2015-12-23 15:35:00
A3CBE16E-0C5A-499A-8FB8-EFB5CCCBA4CF,311770,10000,2017-01-21 13:28:00
DB468D91-B9E2-4D73-8A80-D227234EFACE,298700,2500,2016-08-04 11:39:00
A80F8A0E-ED42-4ED2-A696-DAA248C7B4BB,310927,2500,2017-01-05 17:53:00
124A56D0-2C25-41A7-9CF4-9476C1FF4FAE,323424,10000,2017-10-26 21:06:00
BB9EB5AE-13BD-4E5C-B4F3-0563FE6DFC09,286760,2500,2016-03-03 18:22:00
BB9EB5AE-13BD-4E5C-B4F3-0563FE6DFC09,282293,2500,2015-12-13 00:09:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,304713,2500,2016-10-28 19:52:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,283060,2500,2015-12-22 15:44:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,286370,2500,2016-02-24 21:33:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,287556,5000,2016-03-15 16:49:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,289771,2500,2016-04-18 21:27:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,284674,2500,2016-01-20 02:00:00
9C453F9D-DDE3-4474-93D6-387A8351DD6B,291061,2500,2016-05-08 21:03:00
AB7C4F50-584A-42CA-A27D-3C8211691E01,317261,2500,2017-05-30 14:22:00
AB7C4F50-584A-42CA-A27D-3C8211691E01,317261,2500,2017-05-30 14:22:00
8DF7C9A8-3444-4AEC-9C69-4DA58D15A0A9,316849,5000,2017-05-18 14:55:00
8DF7C9A8-3444-4AEC-9C69-4DA58D15A0A9,316849,2500,2017-05-18 14:55:00
88BE9872-0307-4840-842E-E5693380119E,304537,2500,2016-10-26 14:57:00
88BE9872-0307-4840-842E-E5693380119E,304537,2500,2016-10-26 14:57:00
CFC911DB-2984-4E73-91F8-A1EECF020188,301842,2500,2016-09-15 14:17:00
CFC911DB-2984-4E73-91F8-A1EECF020188,301842,2500,2016-09-15 14:17:00
D144ADE2-B098-4988-BAD8-0BB6E436DBFB,312167,2500,2017-01-30 12:35:00
D144ADE2-B098-4988-BAD8-0BB6E436DBFB,288336,5000,2016-03-28 09:50:00
469E6F1E-1F38-4D7C-BE97-453A6BAB8B94,316775,5000,2017-05-16 22:08:00
3B59904C-DE28-4018-997D-F1D5F061568B,309493,2500,2016-12-13 14:42:00
3B59904C-DE28-4018-997D-F1D5F061568B,314806,2500,2017-03-25 14:09:00
3B59904C-DE28-4018-997D-F1D5F061568B,309104,2500,2016-12-09 15:30:00
34FF6762-3F3B-404F-A7E5-FD92FFE73BDB,314160,2500,2017-03-11 17:55:00
82645FBF-15D7-4E3E-93A2-7949372925D9,310057,5000,2016-12-21 09:18:00
DDAB5AB7-B672-47A6-A10A-68E89AD2DF43,323748,10000,2017-11-03 15:47:00
00CAB4AD-6202-475D-BACD-B8958BADB615,308679,5000,2016-12-05 15:31:00
745D7009-E1E0-4AB8-9E11-EF21171DFBD5,290114,2500,2016-04-26 11:19:00
745D7009-E1E0-4AB8-9E11-EF21171DFBD5,288765,5000,2016-04-02 22:51:00
14D1ACB5-8623-4002-8741-5F7953B7B0E9,321875,5000,2017-09-16 15:46:00
6E481822-F83E-44A3-91E7-352AF0D470D7,323754,5000,2017-11-03 16:33:00
4D0DD904-185C-4FBB-95D2-84DAA23B5A5E,288157,2500,2016-03-24 13:27:00
57AFC912-B763-4F23-B2F9-5FFDAD345DDD,315780,5000,2017-04-21 16:40:00
57AFC912-B763-4F23-B2F9-5FFDAD345DDD,315780,10000,2017-04-21 16:40:00
EB96C778-989E-47C0-AF1C-1D1E2178B62C,322657,2500,2017-10-05 12:30:00
EB96C778-989E-47C0-AF1C-1D1E2178B62C,322657,2500,2017-10-05 12:30:00
EB96C778-989E-47C0-AF1C-1D1E2178B62C,321346,2500,2017-09-06 11:06:00
EB96C778-989E-47C0-AF1C-1D1E2178B62C,321346,2500,2017-09-06 11:06:00
4FF13EC3-EF87-4B18-BD53-5218380522A8,309945,5000,2016-12-19 19:48:00
4FF13EC3-EF87-4B18-BD53-5218380522A8,308378,10000,2016-12-03 08:35:00
4FF13EC3-EF87-4B18-BD53-5218380522A8,317803,2500,2017-06-13 08:19:00
4FF13EC3-EF87-4B18-BD53-5218380522A8,314356,2500,2017-03-16 05:56:00
4FF13EC3-EF87-4B18-BD53-5218380522A8,322076,2500,2017-09-20 17:13:00
CDD1D872-6984-475B-A8AC-8838B1DF10EE,296463,5000,2016-07-09 13:41:00
F3D603FB-7A3B-461C-9ECE-C73E19340B2B,289759,5000,2016-04-18 16:40:00
F3D603FB-7A3B-461C-9ECE-C73E19340B2B,286862,5000,2016-03-05 12:00:00
F3D603FB-7A3B-461C-9ECE-C73E19340B2B,316253,5000,2017-05-04 15:13:00
F3D603FB-7A3B-461C-9ECE-C73E19340B2B,316253,2500,2017-05-04 15:13:00
156D7AF3-80D1-4159-AD76-2EEF26C10D98,288565,10000,2016-03-31 16:31:00
5E1361FE-DE36-483D-A18F-05662261F81B,285187,5000,2016-01-31 00:50:00
5E1361FE-DE36-483D-A18F-05662261F81B,298754,5000,2016-08-04 17:56:00
DDBF8D42-A213-4DBF-B696-FFA4E6D7EA7C,303798,2500,2016-10-15 19:45:00
3F01757E-1791-419B-8315-0DFEAFCB856D,321029,5000,2017-08-30 20:32:00
048BEF38-CC8B-4B09-8772-57E7CB0B9405,306779,2500,2016-11-23 20:24:00
CB7308E9-C2BC-41D7-8F4F-AA1C51BCF92E,291234,10000,2016-05-12 14:38:00
1D3C3E8E-EBC1-494A-BB89-A2DBCF7147B1,282292,2500,2015-12-13 00:03:00
1D3C3E8E-EBC1-494A-BB89-A2DBCF7147B1,302830,2500,2016-10-01 18:12:00
1D3C3E8E-EBC1-494A-BB89-A2DBCF7147B1,289761,2500,2016-04-18 17:15:00
1D3C3E8E-EBC1-494A-BB89-A2DBCF7147B1,286759,2500,2016-03-03 18:16:00
4CDF8E0B-5A29-4DDE-8299-FA334630FCAE,301440,5000,2016-09-09 13:50:00
336860AE-BB33-4862-BFCA-E8B8151B2847,306026,2500,2016-11-13 18:43:00
4F1F9BDA-7A2C-4F4E-A60D-2610DED6218A,289621,2500,2016-04-15 21:14:00
88785AF5-E35A-4C18-B2D5-25CAD3B84923,289196,2500,2016-04-09 11:09:00
15618B81-51CA-432C-9192-A2D463CD5AAF,282832,2500,2015-12-20 08:27:00
4D754D54-B22C-46D4-A290-8A9C33E5601C,282833,2500,2015-12-20 08:45:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300948,2500,2016-09-01 13:20:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300948,2500,2016-09-01 13:20:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300945,2500,2016-09-01 13:07:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300856,2500,2016-08-30 15:28:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300948,2500,2016-09-01 13:20:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300948,2500,2016-09-01 13:20:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300945,2500,2016-09-01 13:07:00
FB720055-E58C-48EF-8E08-1FB9BF9CD99F,300945,2500,2016-09-01 13:07:00
C47966DE-0E70-4ED1-917A-E9585C4AD924,284906,5000,2016-01-24 14:56:00
44F3E6EF-5DFF-4646-9B30-1D57716B4883,305647,10000,2016-11-10 11:17:00
FD56A0D4-8118-4B6D-9BF0-C492C87B171E,312505,5000,2017-02-07 18:14:00
B6016C73-A87D-4A1A-AD38-1844AEF0BE10,319671,5000,2017-07-28 23:13:00
B6016C73-A87D-4A1A-AD38-1844AEF0BE10,316778,5000,2017-05-17 02:02:00
44A2CF44-6738-4B8A-8CA0-C839884B29BA,308802,2500,2016-12-06 20:08:00
C3C6483E-5047-4D23-B1F8-3EFFD45CA649,285773,5000,2016-02-12 20:22:00
A5FDC8BF-CFD7-4ACC-A855-8B8D59BD3005,298925,2500,2016-08-06 14:20:00
190CC19D-10FD-4AAD-A707-5C78B9E69D6C,285288,5000,2016-02-02 18:41:00
9536C6F8-D912-4B2E-8D64-7B7A3C2650BD,302969,2500,2016-10-04 07:38:00
DCE57969-FA95-4C61-BE17-A652BC343352,311296,5000,2017-01-12 09:24:00
CB72B9C6-B718-4399-8B4D-C59E80521CDA,315714,5000,2017-04-19 16:03:00
F12FA256-A9C2-4D01-94DD-9A8B7F94C507,286072,2500,2016-02-18 13:53:00
1E976B83-6EFD-4C3E-866C-0BF3A7C327E7,299043,5000,2016-08-07 17:52:00
F145C7C9-F5B8-441B-9602-E3EA503F8DB5,306888,5000,2016-11-24 21:48:00
7B2B9E55-6299-425C-94CF-E0869F2D4196,308757,5000,2016-12-06 11:56:00
44ED102E-F48C-4999-9856-F3BF0D83ECCA,305290,2500,2016-11-05 16:16:00
44ED102E-F48C-4999-9856-F3BF0D83ECCA,305290,2500,2016-11-05 16:16:00
44ED102E-F48C-4999-9856-F3BF0D83ECCA,315485,2500,2017-04-11 21:40:00
8D2B3224-832F-4D61-B398-6D9EAF6E256F,300890,5000,2016-08-30 21:56:00
8065952B-DE55-466C-86ED-DF00141FA78E,295935,2500,2016-07-03 20:14:00
8065952B-DE55-466C-86ED-DF00141FA78E,296011,2500,2016-07-04 20:16:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,310911,5000,2017-01-05 15:39:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,295937,2500,2016-07-03 20:28:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,295939,5000,2016-07-03 20:33:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,296501,2500,2016-07-09 18:26:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,295745,5000,2016-07-01 15:23:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,295938,2500,2016-07-03 20:30:00
6395E719-9DBA-4E32-9BEC-5FAD275DC96F,298294,10000,2016-07-30 11:20:00
03B43B02-5EB4-4F46-8DA9-13EAE3026908,300100,2500,2016-08-18 13:45:00
822BBFBA-2DD5-461A-B038-E96B2CC75348,323763,2500,2017-11-03 18:23:00
FD40C264-65BC-46FD-BD6A-9884C821C5DF,318313,5000,2017-06-24 17:38:00
75D5D633-CAE6-4A69-8204-887EAB875571,310799,10000,2017-01-03 19:50:00
45A11E65-2135-4E5A-935E-88B2A4A42366,319543,5000,2017-07-26 13:33:00
252392D8-3A7F-4163-B177-F6F89E4FA4E4,289255,2500,2016-04-09 18:49:00
CC848078-2CEF-4283-9AE8-2AB438AFA48E,308252,2500,2016-12-02 10:56:00
A4761F72-37A4-49CE-AF3B-5A41BA2E3124,316494,5000,2017-05-10 08:27:00
8BD7B8AC-D590-4D5B-A092-2D6C0A202D67,290957,2500,2016-05-07 10:40:00
26AA71DC-E4DF-478E-98D2-31311E2F2AA8,292588,10000,2016-05-24 12:37:00
D30E4477-F0AC-45DB-8A53-19BEB9AB3292,314377,5000,2017-03-16 16:14:00
575EE284-22B7-43B1-BA4C-0F45F5DBF521,321582,2500,2017-09-10 17:22:00
BA155551-7C24-4963-8B4E-748E04F554F0,312980,10000,2017-02-15 21:47:00
26DC5C74-5B65-4B9D-8606-1ABEB9ABD8F3,314566,2500,2017-03-19 17:31:00
BC2DE34F-EB37-40F9-A613-E5DA5693FAA7,303917,5000,2016-10-17 17:14:00
BC2DE34F-EB37-40F9-A613-E5DA5693FAA7,322696,5000,2017-10-06 09:53:00
BC2DE34F-EB37-40F9-A613-E5DA5693FAA7,303917,5000,2016-10-17 17:14:00
BC2DE34F-EB37-40F9-A613-E5DA5693FAA7,303917,5000,2016-10-17 17:14:00
2135E57D-08CC-4299-B57D-528A6854EFFE,321840,2500,2017-09-16 09:47:00
0A09E996-C6B3-4CFB-89AC-B8BE9FFC6EF0,311909,2500,2017-01-24 17:37:00
0A09E996-C6B3-4CFB-89AC-B8BE9FFC6EF0,303036,5000,2016-10-04 17:11:00
8C8A6BE3-16E4-4881-9A1B-5C623A878271,303416,5000,2016-10-09 12:16:00
8C8A6BE3-16E4-4881-9A1B-5C623A878271,294854,2500,2016-06-23 16:27:00
88DBCFF8-6037-412A-9DA5-959F71355E91,316873,2500,2017-05-18 19:54:00
AD0696AF-E0ED-4B17-9897-699930182623,323855,10000,2017-11-05 11:29:00
1C7237E9-E8B5-484E-8ABF-AF5154A25882,285397,10000,2016-02-05 13:23:00
1C7237E9-E8B5-484E-8ABF-AF5154A25882,285564,5000,2016-02-09 02:45:00
D711C98C-6E33-4147-BA78-DE0539A32A89,292193,10000,2016-05-18 15:02:00
D711C98C-6E33-4147-BA78-DE0539A32A89,290534,5000,2016-04-29 09:12:00
76C92B8C-1C38-426B-B604-F135299B9ABB,309418,5000,2016-12-12 15:38:00
52E540C1-3F50-44D1-B4B7-6827D41170FC,284934,2500,2016-01-25 10:40:00
A029DFC6-4976-4307-8B7E-56B84D60DB23,307975,5000,2016-11-29 15:11:00
11F8B5A4-58E3-42D2-8106-80D2E47BC863,309322,5000,2016-12-11 16:07:00
11F8B5A4-58E3-42D2-8106-80D2E47BC863,309322,5000,2016-12-11 16:07:00
11F8B5A4-58E3-42D2-8106-80D2E47BC863,309328,2500,2016-12-11 16:09:00
FFD203E8-9B57-4CDB-9A59-3E960E6B2247,308439,5000,2016-12-03 16:10:00
43D23569-CF38-4903-BABE-4049D428A1CF,310723,10000,2017-01-02 11:19:00
43D23569-CF38-4903-BABE-4049D428A1CF,322637,10000,2017-10-04 19:21:00
F622AD71-C47C-437F-9A68-ADE74EE10545,294364,5000,2016-06-18 13:53:00
B0897C87-D7BD-420E-82CF-B31C1B411A19,304723,2500,2016-10-29 08:35:00
B0897C87-D7BD-420E-82CF-B31C1B411A19,304723,2500,2016-10-29 08:35:00
B0897C87-D7BD-420E-82CF-B31C1B411A19,304723,2500,2016-10-29 08:35:00
12553ACE-4E73-4A14-B0C4-6F24ADA35D1C,322674,2500,2017-10-05 19:15:00
