Unique_member_identifier,Points,Adjustments,POSCineplex,POS,AccountOpenD2D,PacPadD2D,VISACineplex,VISA,VISAAccountOpen,CineplexIssue,CineplexRedeem,AdjustmentBNS,AdjustmentMaritz,AdjustmentCineplex,PointsScene,PointsCatalogOrders,CARAIssue,CARARedeem,AdjustmentCARA,BNSOther,AdjustmentBNSOther,VISAPrePaid,PointsTotal
6763ABBB-5FB9-44D0-B980-1E792E634EF9,1365,0,0,0,0,0,0,0,0,1115,0,0,0,0,250,0,0,0,0,0,0,0,0
5A5DDC96-6DEA-42A6-A1FB-C3F8B3BACFAD,682,18,0,0,0,0,0,0,0,902,-1000,0,18,0,483,0,297,0,0,0,0,0,0
847DA72A-BD22-488E-9FCC-65CDD2F4ADAE,1847,0,653,1078,0,0,0,0,0,0,0,0,0,0,100,0,16,0,0,0,0,0,0
3B091E3C-56F6-47DC-8543-6F6AE727725A,1275,0,1095,2396,1000,1000,0,0,0,1434,-6000,0,0,0,350,0,0,0,0,0,0,0,0
8AFACDA8-54B0-45E8-8701-9DD9B648CD5F,14266,0,3960,9306,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD97250F-3B71-4B56-BFC2-6A138758FD9F,659,0,0,0,0,0,0,0,0,4957,-6000,0,0,0,1645,0,57,0,0,0,0,0,0
210D4883-376F-41C9-B663-5314CD476072,900,0,0,0,0,0,0,0,0,650,0,0,0,0,250,0,0,0,0,0,0,0,0
FF3B0A26-04A6-4C58-87F4-5157DFAAE803,2633,0,0,0,0,0,0,0,0,2331,0,0,0,0,250,0,52,0,0,0,0,0,0
4F31AC38-0CAA-4761-8181-BD6281BA72C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865A0C5C-1D88-41FD-80BF-50B5CD94B84B,862,0,120,485,0,0,825,17822,4000,1860,-24500,0,0,0,250,0,0,0,0,0,0,0,0
79620EB0-4EAE-4D52-BD0F-9B0DBDC92D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B78428B-BD0A-491D-AF12-6B9D44E24897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29166ADE-C6A5-415C-92E9-966D5338EE7F,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
A5D392DF-F626-49DB-955A-B9D3E696894A,12941,-5000,1886,11657,1000,1000,0,3248,4000,1400,-16500,0,-5000,0,250,0,0,0,0,5000,0,0,0
EACD749C-2A26-4B34-A5D1-5243B4A90A87,107,0,17,2090,1000,0,0,0,0,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0
5022383C-B97B-4320-9B99-015559902EDB,867,0,0,0,0,0,0,0,0,1365,-1000,0,0,0,502,0,0,0,0,0,0,0,0
7892EFFB-FE98-4D74-835D-F77E3AFB1BB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACE0C489-2728-49C3-A8CA-7D20B8AAEDE0,3678,0,17,1811,1000,500,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
16E6E74E-2123-4EE3-83A6-E7AC4773E0FE,727,0,195,1153,1000,0,0,0,0,350,-2000,0,0,0,29,0,0,0,0,0,0,0,0
36357A05-3922-4676-AB52-69FC7CC6277C,4107,0,2575,3900,0,0,0,0,0,150,-3000,0,0,0,470,0,12,0,0,0,0,0,0
61CFE34D-47DB-41BF-BC7F-3B8853832B2D,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
42D0D535-8AAE-4FD3-A20D-E51ECF0BB4C0,1714,0,0,0,0,0,0,0,0,3180,-1500,0,0,0,34,0,0,0,0,0,0,0,0
DCE94D35-0338-4C20-B139-F1F4444AA0E3,930,0,0,830,1000,1000,0,0,0,100,-2000,0,0,0,0,0,0,0,0,0,0,0,0
524B55F6-9540-48E9-A50A-B8BA52B877D7,139,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F4D4187-D0DE-4F5E-B001-87E416B351DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D640D5E1-BCB6-4B01-9335-1B09FC2583D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F189411-3559-42D9-9ACB-E3E1560E1C05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9F5E25D-CBC4-48FD-A5C5-3BC9AD7CD1C8,715,0,0,1000,0,0,0,0,0,1600,-2500,0,0,0,250,0,365,0,0,0,0,0,0
77CA4663-48ED-49CD-B108-56C5472DF2ED,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,4943,0,131,0,0,0,0,0,0
20EAF88D-69C0-47B0-B522-D6D3E0B403F0,6892,0,243,4649,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ACDBA9C-425B-4062-8837-C27F880EBF3F,3650,0,889,3261,1000,500,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,0,0,0
71E7677C-2FAF-48D1-B21E-FD7A645AA755,4460,0,0,0,0,0,0,0,0,1335,-3500,0,0,0,6571,0,54,0,0,0,0,0,0
F73E0DD8-7E81-432A-91AA-81D217ADA265,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
EFCCCE1E-5F91-4F4F-AEAF-59ABD016CB9A,508,0,0,0,0,0,0,0,0,1074,-1000,0,0,0,428,0,6,0,0,0,0,0,0
4C2BAC43-503B-42D0-82DB-CA5CD2D035E6,405,0,0,0,0,0,0,0,0,4970,-5000,0,0,0,410,0,25,0,0,0,0,0,0
70F6E002-2BEB-4EAB-8FB0-620D86493FB1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0
F9301F74-E711-40A1-94C5-BF224D77F5F6,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
A1CA2F5E-BAA2-4ED6-8429-38FD1A129F17,1884,0,0,0,0,0,0,0,0,3634,-2000,0,0,0,250,0,0,0,0,0,0,0,0
4B62FC12-D3EE-49AC-ABEF-64DB76E1180E,171,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8B7201B-85A4-4FAA-B765-93D452A8F990,3351,0,276,1725,1000,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
38382304-CCD9-4CCC-9F34-03750A264AD8,13320,0,1923,14390,0,0,0,0,0,0,0,0,0,0,0,0,7,-3000,0,0,0,0,0
74FE2AC7-4120-42F1-A519-76202262F9E6,1975,0,0,0,0,0,0,0,0,2940,-1000,0,0,0,35,0,0,0,0,0,0,0,0
ABE13DFD-022B-4B51-8042-C3A29E6657A9,1855,0,0,0,0,0,0,0,0,2561,-1000,0,0,0,294,0,0,0,0,0,0,0,0
6BCBE0E2-A0DB-45D9-AD41-7AA7BD369ED0,1405,0,720,4137,1000,1000,0,0,0,1950,-8000,0,0,0,598,0,0,0,0,0,0,0,0
3ADFF76B-49DD-4BC2-BAE7-18097E28E1AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415F6E82-B284-4C20-BCB2-2FFCDD5E1FC4,5997,0,1489,7988,1000,0,0,0,0,20,-4500,0,0,0,0,0,0,0,0,0,0,0,0
10FD85D0-006E-4830-843A-7324687FA73B,4464,0,87,2377,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796C810F-30D9-46F5-AE93-1DAA250EFA7F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858FB9AA-7960-429F-A6DD-89337C1926CC,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
0AA6D765-831F-43AD-8303-4111E22F88C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772608D4-0081-475B-8965-82E102B880DD,995,0,0,0,0,0,0,0,0,1745,-1000,0,0,0,250,0,0,0,0,0,0,0,0
376484EF-1EEE-4A6F-A030-46B9DCB0B986,1501,0,8,34,0,0,0,0,0,1175,0,0,0,0,284,0,0,0,0,0,0,0,0
3EB59301-080E-4257-851B-87B2051778EC,90,0,0,0,0,0,0,0,0,840,-1000,0,0,0,250,0,0,0,0,0,0,0,0
203D4E0C-D963-46CC-83CC-C235A009BBB5,423,0,0,0,0,0,0,0,0,3575,-3500,0,0,0,250,0,98,0,0,0,0,0,0
60613074-2ED0-4D77-9F6E-57D9695EA05B,750,0,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0
6342A813-05FD-4B46-8595-1185143678BB,1450,0,0,0,0,0,0,0,0,1200,0,0,0,0,250,0,0,0,0,0,0,0,0
7ECDAACA-53D2-4159-8527-47E41EDA760D,715,0,11,2604,1000,0,0,0,0,100,-3000,0,0,0,0,0,0,0,0,0,0,0,0
898D8DCB-3310-4EF8-9374-2F84D72D478D,1387,0,1092,7270,1000,1000,0,0,0,160,-10000,0,0,0,469,0,146,0,0,250,0,0,0
9D703AEE-7A51-41EB-9747-66FC1D2BAE1C,140,0,0,0,0,0,0,0,0,3890,-4000,0,0,0,250,0,0,0,0,0,0,0,0
13EC152C-07DD-4D89-8EE5-BD5B7BF94BA5,250,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1250,0,0,0,0,0,0,0,0
A2AC0633-9D0B-458C-869C-EC304390443C,170,0,0,0,0,0,0,0,0,795,-1000,0,0,0,375,0,0,0,0,0,0,0,0
1D646D0C-D43F-4BDE-A884-C9AE06BDE5C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DE40869-E4F3-4B80-8C9E-56FDCBA1C707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CE0C2E4-6979-42B1-A36F-8BDEC64CEA68,1117,0,315,3566,1000,500,0,0,0,1584,-6000,0,0,0,152,0,0,0,0,0,0,0,0
EC3153B4-EEC4-425F-B276-C46E17817898,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,17,0,0,0,0,0,0
5641BD92-6BDD-4BA8-AD81-4AB769C48B94,1782,0,0,0,0,0,0,0,0,2794,-1500,0,0,0,488,0,0,0,0,0,0,0,0
C69FEFBB-DE30-4305-8FB8-86D6CAB9E9A4,545,0,0,0,0,0,0,0,0,20,-1000,0,0,0,1525,0,0,0,0,0,0,0,0
DA36EC70-2872-491B-BA94-3A5D77A297F8,100,0,18,3060,1000,0,0,0,0,140,-3000,0,0,0,-1118,0,0,0,0,0,0,0,0
121E2F99-1D7D-400C-9DBC-B2DB2317E8F9,1475,0,0,0,0,0,0,0,0,717,-1000,0,0,0,1750,0,8,0,0,0,0,0,0
846DEB41-DF70-4648-A873-E144EF271E45,141,0,0,0,0,0,0,0,0,840,-2000,0,0,0,1297,0,4,0,0,0,0,0,0
DF22A76A-8EEE-43B5-A29B-9D20CA64F5CA,1132,0,128,304,0,0,0,0,0,350,0,0,0,0,350,0,0,0,0,0,0,0,0
7DFDE050-C3F4-450B-9E86-6B255D3C5AF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEC7BAAE-C939-44C0-BF26-A3E43F173EF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A7D065C2-34DC-482E-858B-B3FC62EB8E39,16275,35,0,0,0,0,885,17954,2000,3960,-9000,0,35,0,460,0,16,0,0,0,0,0,0
1DACA749-30B9-4566-8FEA-EFE6B9125C7E,650,0,0,0,0,0,0,0,0,2150,-1500,0,0,0,0,0,0,0,0,0,0,0,0
4115A56D-2517-49DF-87E2-B721EA1A7C35,685,0,1037,912,0,0,0,0,0,150,-1500,0,0,0,0,0,86,0,0,0,0,0,0
45986223-994A-4366-B865-A244C249F115,882,0,0,2993,1000,0,0,0,0,550,-3000,0,0,0,-661,0,0,0,0,0,0,0,0
FEE08E6F-8989-490B-9078-38551FD30F69,1079,0,0,0,0,0,0,0,0,1800,-2500,0,0,0,1779,0,0,0,0,0,0,0,0
E72E0B4A-05D0-47A6-947A-E419DB997C87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6B65304E-E252-40E3-AB08-2E4CA51391DD,3274,0,1428,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D58F2F58-A02E-4125-A60E-049EE93EB0F4,400,0,0,0,0,0,0,0,0,150,0,0,0,0,250,0,0,0,0,0,0,0,0
C78188BF-0C1E-4C7B-B095-37D35EE69C96,401,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,22,0,0,0,0,0,0
A1E6AAC1-EF1A-4222-A6CF-2D27F441138E,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767EEAD5-E86B-4941-A048-7A539F9625E0,5533,-5000,434,2620,0,500,2255,33598,4000,2276,-45500,0,-5000,0,350,0,0,0,0,5000,0,0,0
A7286C1D-66FE-43C6-A08A-7D9F3AC0983F,122,0,0,0,0,0,0,0,0,2872,-3000,0,0,0,250,0,0,0,0,0,0,0,0
30BE7EC6-478A-463D-BAE2-0981CAA47493,750,0,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0
0477BBF0-EF64-4000-9C39-0E159B0067BC,939,0,0,0,0,0,0,0,0,590,-1000,0,0,0,1349,0,0,0,0,0,0,0,0
ED346E4B-1469-4E68-958D-26331EC76797,1610,0,0,0,0,0,0,0,0,18497,-18500,0,0,0,1613,0,0,0,0,0,0,0,0
89F3E27C-11A8-4CBC-91F0-9C9F9CAB6253,586,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579DE54-F299-40EE-BDE4-419D21754F78,26259,0,0,0,0,0,165,23815,2000,200,0,0,0,0,79,0,0,0,0,0,0,0,0
353D2C4A-3571-4C7B-936A-F57B93CAB6A3,1810,0,0,0,0,0,0,0,0,4060,-2500,0,0,0,250,0,0,0,0,0,0,0,0
6E2FF343-1412-4BEA-BC84-EA5E6FB0E657,400,0,0,0,0,0,0,0,0,150,0,0,0,0,250,0,0,0,0,0,0,0,0
7C1C7BDD-926C-4F47-9C8E-61C6C4AB9533,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
49543D47-CA8B-4B0D-AE5C-EE3B671F7954,628,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893A59F-270A-4B88-A50B-3262CAB94185,8943,0,398,2107,1000,0,65,10843,4000,180,-11000,0,0,0,350,0,0,0,0,1000,0,0,0
A03EC47E-89AD-4144-A562-306DC49F03DC,3774,279,0,0,0,0,0,0,0,2510,0,0,279,0,1020,0,244,0,0,0,0,0,0
D3DA6FA1-258D-4F03-BAD5-F87673C05FD6,1384,0,0,0,0,0,0,0,0,702,0,0,0,0,682,0,0,0,0,0,0,0,0
A16D770A-FAAE-422F-8B19-826564173A14,6973,-5000,155,3340,1000,1000,395,6484,4000,1175,-17000,0,-5000,0,350,0,0,0,0,6074,0,0,0
78346DDB-28AA-4306-B028-F3F56FEDD8F4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A13D833C-82BD-4749-883C-6066947BE305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62CDEEF6-B59E-46A8-A7DB-2626B70B2B49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BED4B18-CA62-4402-AE4B-074729A9989C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBFB7522-C8F0-4FF0-AA81-EB35649E456C,5547,0,180,1124,0,0,0,0,0,5062,-1500,0,0,0,600,0,81,0,0,0,0,0,0
52AE4615-2DCC-419F-B30D-26E108C7E27E,379,0,0,0,0,0,0,0,0,100,0,0,0,0,279,0,0,0,0,0,0,0,0
42466C45-23C9-4CC3-AD74-0E6110E2D268,10540,-5000,814,1311,0,0,150,7259,0,0,0,0,-5000,0,-1994,0,0,-2000,0,5000,0,0,0
0330B436-C19A-46F2-8F2B-437CA07CC020,6583,0,219,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
5040D09E-861F-42F6-A65D-44A07B7E29F0,715,0,0,0,0,0,0,0,0,465,0,0,0,0,250,0,0,0,0,0,0,0,0
7C6F5C6F-C7EF-4B19-A9BE-E544EC6795E0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7933C345-2022-4A46-BC4B-AA2378BCE833,4238,0,59,2257,1000,0,405,2722,4000,795,-8000,0,0,0,0,0,0,0,0,1000,0,0,0
86B0AFE8-995A-4400-A87D-ED98FD0C7CAD,739,0,28,1269,0,0,60,3302,4000,80,-8000,0,0,0,0,0,0,0,0,0,0,0,0
01138E98-780C-43EF-B87D-99B5D229A523,600,0,0,0,0,0,0,0,0,350,0,0,0,0,250,0,0,0,0,0,0,0,0
20AF06A9-3AD7-4747-AA07-423C200E59A9,2369,0,0,0,0,0,0,0,0,1950,0,0,0,0,419,0,0,0,0,0,0,0,0
E9025C08-26B8-4928-AF16-5D6D71C3D399,1847,0,0,0,0,0,0,0,0,3418,-3000,0,0,0,1387,0,42,0,0,0,0,0,0
52A7601E-0475-427D-88A2-24D9BB1A1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53937FFA-CC0F-46E0-A064-AE5B92F8B611,902,0,0,0,0,0,0,0,0,2675,-2000,0,0,0,140,0,87,0,0,0,0,0,0
EACB0FE5-4018-4378-9D48-2F2B862C1252,2410,0,0,0,0,0,0,0,0,11500,-9500,0,0,0,400,0,10,0,0,0,0,0,0
23540D80-A1A4-46F5-8248-CB3810575B89,561,0,0,0,0,0,0,0,0,200,-1000,0,0,0,250,0,1111,0,0,0,0,0,0
C40D9F74-3764-4A44-8E01-B86EC4F3A739,1821,0,0,1000,0,0,0,0,0,800,-1000,0,0,0,956,0,65,0,0,0,0,0,0
1DE2433F-882E-4965-9045-72D2177C469B,1461,0,0,0,0,0,0,0,0,1190,0,0,0,0,250,0,21,0,0,0,0,0,0
5CE729F2-A04C-4A1F-8823-069D7438B365,3456,0,0,0,0,0,0,0,0,2430,-8000,0,0,0,8979,0,47,0,0,0,0,0,0
4B32BD1B-10DA-40C9-9B75-6CE59206D229,359,0,0,0,0,0,0,0,0,250,0,0,0,0,109,0,0,0,0,0,0,0,0
9D50E380-CA14-46F8-9DBB-ADA8E77DE0F5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6D4E288E-B84B-4F63-B19E-298372820068,409,0,0,0,0,0,0,0,0,1790,-2000,0,0,0,596,0,23,0,0,0,0,0,0
B62C8DDF-4FA8-47FC-B633-7003A3E2E7AA,1547,0,0,0,0,0,0,0,0,2297,-2000,0,0,0,1250,0,0,0,0,0,0,0,0
5FDB4E4A-FD4D-4DE4-900C-E269BBB5D50D,5949,0,304,3607,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
AFB4C83D-7094-4C1E-9FE7-A37E9C89B2E4,1324,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0
4A8368AD-6984-4A4C-9F20-939612BEDBD7,650,0,0,0,0,0,0,0,0,400,0,0,0,0,250,0,0,0,0,0,0,0,0
6E2E08B3-FFD8-465A-B570-7506DEB5E020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3797FB0-2736-4FFC-AEAF-5BEFB839DD3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9CEFCEB2-6E2E-4523-B504-6825237EF365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7EA70923-C8D2-44A4-B6B1-EB3BB1C4DFA0,668,0,585,1443,0,0,0,0,0,1290,-3000,0,0,0,350,0,0,0,0,0,0,0,0
6795F5ED-80D5-4F19-AB5B-9C47F9A29C0C,353,0,0,0,0,0,0,0,0,3097,-3000,0,0,0,250,0,6,0,0,0,0,0,0
2CDF1CFF-3B39-4F5C-B7C3-CD2341A3BA89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32B87195-2BF3-43F3-8327-81B2C91F6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D8031BAF-0E60-46CC-859A-1D351462EC8D,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,77,0,0,0,0,0,0
96A28AD0-96CA-41EB-94C7-40F67C907AE7,493,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F7F00421-72C8-46EC-BC21-AC0864C32447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF354FB7-6640-4764-B0C3-556A1A30002C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE42BE1D-1594-4C08-B453-42C26CEEFC6C,4477,0,291,7057,1000,0,0,0,0,20,-5000,0,0,0,0,0,0,0,0,0,0,1109,0
312DA9FA-E4AE-4A9C-9A2D-C7B3DA7FA42B,7627,-5000,489,5706,1000,0,0,5681,4000,260,-15000,0,-5000,0,491,0,0,0,0,5000,0,0,0
D4ACDB31-C273-44B5-909F-17A14074C9A2,500,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,0,0,0
C981A009-A0F3-4EC0-A33B-248CC962B712,2165,0,33,3762,1000,0,0,0,0,20,-3000,0,0,0,350,0,0,0,0,0,0,0,0
27EACAEA-4CC3-4E28-9E36-28B2A9908A65,450,0,0,0,0,0,0,0,0,1200,-1000,0,0,0,250,0,0,0,0,0,0,0,0
DC80A366-4B2F-4535-828E-FAEA26238A7A,1781,0,247,452,0,0,0,0,0,440,0,0,0,0,642,0,0,0,0,0,0,0,0
30326640-C5F3-4718-BAC6-B5273336F5A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FACDA00-753C-43ED-817A-D0F95E5BE5A5,777,-150,0,0,0,0,0,0,0,4015,-3500,0,0,-150,250,0,12,0,0,0,0,0,0
A7572C58-5FB2-44ED-8989-B8BEC319D0FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C985EFEE-4BF0-4C58-B37B-CC02E97CC4C7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20A1C98D-1E69-470B-A147-A8DD99119301,753,0,0,0,0,0,0,0,0,2664,-2500,0,0,0,589,0,0,0,0,0,0,0,0
BB8C4511-02D3-4D15-9C20-6878821DD0C6,700,0,0,0,0,0,0,0,0,450,0,0,0,0,250,0,0,0,0,0,0,0,0
19F35D7C-973A-49B4-94DC-64DB0E8180BA,740,0,0,0,0,0,0,0,0,490,0,0,0,0,250,0,0,0,0,0,0,0,0
FF2DBD11-0162-4709-AA38-4298A9D9752B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEF9EFF8-246F-4B36-A6C2-87A60283C7B0,130,0,0,0,0,0,0,0,0,1875,-2000,0,0,0,206,0,49,0,0,0,0,0,0
70B0B173-7F74-4F07-A289-23E0D89EFF61,3895,0,0,0,0,0,0,667,2000,7879,-7000,0,0,0,349,0,0,0,0,0,0,0,0
640C49D6-7C3F-4225-B9A5-A1424DBA4EF1,2673,0,0,0,0,0,0,0,0,3385,-7000,0,0,0,5171,0,1117,0,0,0,0,0,0
D6ECA30E-119F-48A2-B507-ABE24352DE20,3573,0,0,0,0,0,0,0,0,2190,0,0,0,0,1383,0,0,0,0,0,0,0,0
40FDCE6C-6949-41E1-BD70-C08167BD7696,1131,0,0,0,0,0,0,0,0,600,0,0,0,0,531,0,0,0,0,0,0,0,0
D6BA5212-5E4E-4466-8566-4711F9F3049F,1402,0,0,0,0,0,0,0,0,2825,-3000,0,0,0,1577,0,0,0,0,0,0,0,0
C9B6C430-9269-4E59-AC8A-CE5696CDAE4A,2244,0,213,7681,1000,0,0,0,0,500,-7500,0,0,0,350,0,0,0,0,0,0,0,0
80B98F81-BC6A-4F29-A1D7-A057E870E128,3011,0,0,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A10FF562-6166-4445-8CA8-EAC4F57052A3,4285,0,37,3248,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6D7BE422-B905-4B80-A3A1-763A5BDFAF4B,5967,-5000,267,6033,1000,0,50,14117,4000,0,0,0,-5000,0,-24500,0,0,0,0,5000,0,0,0
CB998F3D-7523-4B21-8D80-C3B80811FA86,1102,0,1664,3174,0,0,0,0,0,150,0,0,0,0,-3890,0,0,0,0,4,0,0,0
808D7BDB-F249-4357-BC94-E25CD9D261BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB464DC9-3006-43F6-AA9A-1DD9730FB597,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62769626-2E06-4CEE-A4AC-088720A22125,7839,0,687,11322,1000,1000,0,5792,2000,0,0,0,0,0,-13962,0,0,0,0,0,0,0,0
1E352598-335B-44B6-9173-1C08B959C126,13966,0,277,4104,1000,0,0,13545,4000,0,0,0,0,0,-8960,0,0,0,0,0,0,0,0
29120220-3E17-4108-9A96-C644D19D8650,1214,0,0,0,0,0,0,0,0,14464,-13500,0,0,0,250,0,0,0,0,0,0,0,0
F88FE894-59DB-4D5C-B6AB-6D5A55C2AE4E,1152,0,0,0,0,0,0,0,0,900,0,0,0,0,250,0,2,0,0,0,0,0,0
D104BB14-D780-43A4-9DF3-D637F912B2BA,2426,0,0,1426,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B536A40B-49BF-4587-B7D9-968AD0ADACBC,384,0,41,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EB9A5775-AE9B-4068-976C-8D86162B4F7A,2387,0,0,0,0,0,0,0,0,3681,-1500,0,0,0,206,0,0,0,0,0,0,0,0
C931D838-B40F-4602-8022-27C26B3DF22F,1011,0,28,61,0,0,0,0,0,350,0,0,0,0,572,0,0,0,0,0,0,0,0
4A9E9783-B39F-4FD3-8B9A-7E5EB7D13936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58A97228-6BB0-43FE-A1DA-B6746D7E4827,252,0,0,0,0,0,0,0,0,125,0,0,0,0,111,0,16,0,0,0,0,0,0
52170B4D-1419-46F0-B124-DE6E1A0E59AC,754,0,1248,5693,1000,0,0,7992,4000,220,-9500,0,0,0,100,10000,1,0,0,0,0,0,0
E1234015-ED73-4B66-8800-5726E820FC14,940,0,0,0,0,0,0,130,4000,460,-4000,0,0,0,350,0,0,0,0,0,0,0,0
EE99906A-B273-4F86-980B-3A2D90A7ACBE,1788,0,0,0,0,0,0,0,0,3260,-2000,0,0,0,511,0,17,0,0,0,0,0,0
0E902551-14E2-4652-B5C1-ABD5B6A14B77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0EDBCFBD-93E2-4A24-961C-E47D0E998A5E,31158,0,0,0,0,0,0,27158,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
