LocationID,LocationCode,BrandCode,isCorporate,Name,Address,City,Province,PostalCode,OperatingStatus
1277,7115,KEL,TRUE,Kelseys Hwy 401 and Stevenson ,"",Oshawa,Ontario,"",Inactive
1278,7116,KEL,FALSE,Kelseys Hamilton Red Hill     ,821 Paramount Drive,Stoney Creek,Ontario,L8J 2L6,Active
1279,7117,KEL,FALSE,Kelseys Guelph                ,124 Woodlawn Road,Guelph,Ontario,N1H 1B2,Active
1280,7118,KEL,FALSE,Kelseys Queenston & Nash      ,558 Queenston Road,Stoney Creek,Ontario,"",Active
1281,7119,KEL,FALSE,Kelseys Kitchener             ,1440 South Ottawa Street,Kitchener,Ontario,N2E 4E2,Active
1282,7600,KEL,FALSE,Kelseys Georgetown            ,256 Guelph St,Georgetown,Ontario,L7G 4B1,Active
1283,7601,KEL,FALSE,Kelseys Oshawa                ,1312 Harmony Rd N,Oshawa,Ontario,L1H 7K5,Active
1284,7602,KEL,FALSE,Kelseys Lynden Park           ,84 Lynden Rd,Brantford,Ontario,N3R 6B8,Active
1285,7621,KEL,FALSE,Kelseys London East           ,900 Oxford St E,London,Ontario,N5Y 3J7,Active
1286,7622,KEL,FALSE,Kelseys Concord               ,2180 Steeles Ave W,Concord,Ontario,L4K 2Z5,Closed
1287,7623,KEL,FALSE,Kelseys Grand Park            ,3970 Grand Park Dr,Mississauga,Ontario,L5B 4M6,Active
1288,7624,KEL,FALSE,Kelseys Brampton              ,BBT Restaurants,Woodbrdige,Ontario,L4L 6E4,Inactive
1289,7625,KEL,FALSE,Kelseys McCowan & Ellesmere   ,1245 McCowan Rd,Scarborough,Ontario,M1H 2K3,Closed
1290,7626,KEL,FALSE,Kelseys North Burlington      ,4511 Dundas St,Burlington,Ontario,L7M 5B4,Active
1291,7627,KEL,FALSE,Kelseys Saskatoon             ,2600 8th St E Suite 340,Saskatoon,Saskatchewan,S7H 0V7,Closed
1292,7628,KEL,FALSE,Kelseys Penn Centre           ,221 Glendale Ave,St. Catharines,Ontario,L2T 2K9,Active
1293,7629,KEL,FALSE,Kelseys Kingston              ,1185 Princess St,Kingston,Ontario,K7M 3E1,Closed
1294,7632,KEL,FALSE,Kelseys Calgary Airport       ,2000 Airport Rd NE,Calgary,Alberta,T2E 6W5,Active
1295,7635,KEL,FALSE,Kelseys Niagara Falls         ,4960 Clifton Hill,Niagara Falls,Ontario,L2E 6S8,Active
1296,7636,KEL,FALSE,Kelseys Lloydminster          ,7115 44th Street,Lloydminster,Alberta,T9V 2X1,Closed
1297,7637,KEL,TRUE,Kelseys Vaughan (Woodbridge)  ,150 Windflower Gate,Woodbridge,Ontario,L4L 9K8,Closed
1298,7638,KEL,FALSE,Kelseys Kelowna               ,1755 Capri St,Kelowna,British Columbia,V1Y 6E8,Closed
1299,7639,KEL,FALSE,Kelseys Brampton 2            ,2870 Queen St E,Brampton,Ontario,L6S 6E8,Closed
1300,7640,KEL,FALSE,Kelseys Simcoe                ,385 Queensway St W,Simcoe,Ontario,N3Y 2M9,Closed
1301,7641,KEL,FALSE,Kelseys Brantford             ,6303 Airport Road,Mississauga,Ontario,L4V 1R8,Inactive
1302,7645,KEL,FALSE,Kelseys Sarnia                ,1381 London Road,Sarnia,Ontario,N7S 1P6,Closed
1303,7646,KEL,FALSE,Kelseys Sarnia Sports Complex ,"",Sarnia,Ontario,N7S 6K7,Closed
1304,7647,KEL,FALSE,Kelseys Belleville            ,170 North Front St,Belleville,Ontario,K8P 3B3,Closed
1305,7649,KEL,TRUE,Kelseys Cambridge             ,561 Hespeler Rd Unit 561,Cambridge,Ontario,N1R 6J4,Closed
1306,7651,KEL,FALSE,Kelseys Trenton               ,227 Dundas St E,Trenton,Ontario,K8V 1L8,Closed
1307,7653,KEL,TRUE,Kelseys Owen Sound            ,1350 - 16th St East,Owen Sound,Ontario,N4K 6N7,Active
1308,7657,KEL,FALSE,Kelseys Orillia               ,405 Memorial Ave,Orillia,Ontario,L3V 6H1,Active
1309,7658,KEL,FALSE,Kelseys Woodstock             ,525 Norwich Ave,Woodstock,Ontario,N4S 9A2,Active
1310,7660,KEL,TRUE,Kelseys Stratford             ,925 Ontario St,Stratford,Ontario,N5A 6W5,Active
1311,7661,KEL,FALSE,Kelseys Lindsay               ,330 Kent St W,Lindsay,Ontario,K9V 4T7,Active
1312,7662,KEL,FALSE,Kelseys Bovaird               ,70 Quarry Edge Dr,Brampton,Ontario,L6Z 4K2,Active
1313,7663,KEL,FALSE,Kelseys Tillsonburg           ,247 Broadway Ave,Tillsonburg,Ontario,N4G 3R4,Active
1314,7664,KEL,FALSE,Kelseys Sudbury               ,1425 Kingsway Rd,Sudbury,Ontario,P3A 4R7,Active
1315,7665,KEL,FALSE,Kelseys Gardiners (Kingston2) ,650 Gardiners Rd,Kingston,Ontario,K7M 3X9,Active
1316,7666,KEL,FALSE,Kelseys Midland               ,917 King St,Midland,Ontario,L4R 4L3,Active
1317,7667,KEL,FALSE,Kelseys Chatham               ,804 Richmond St,Chatham,Ontario,N7M 5J7,Active
1318,7670,KEL,FALSE,Kelseys Barrie Mapleview      ,27 Mapleview Dr. W.,Barrie,Ontario,L4N 9H5,Active
1319,7672,KEL,FALSE,Kelseys Bowmanville           ,90 Clarington Blvd,Bowmanville,Ontario,L1C 5A5,Active
1320,7673,KEL,FALSE,Kelseys Brockville            ,2465 Parkdale Ave,Brockville,Ontario,K6V 3G9,Active
1321,7675,KEL,TRUE,Kelseys North Bay             ,1899 Algonquin Ave,North Bay,Ontario,P1B 4Y8,Closed
1322,7676,KEL,FALSE,Kelseys Peterborough          ,1209 Lansdowne St W,Peterborough,Ontario,K9J 7M2,Active
1323,7677,KEL,FALSE,Kelseys Thunder Bay           ,805 Memorial Ave,Thunder Bay,Ontario,P7B 3Z7,Active
1324,7678,KEL,FALSE,Kelseys Fernie                ,5339 Fernie Ski Hill Rd,Fernie,British Columbia,V0B 1M1,Closed
1325,7679,KEL,FALSE,Kelseys Kimberley             ,500 Stemwinder Dr Unit 101,Kimberley,British Columbia,V1A 2Y5,Closed
1326,7681,KEL,FALSE,Kelseys Waterloo              ,576 King St North,Waterloo,Ontario,N2L 6L3,Active
1327,7682,KEL,FALSE,Kelseys Erin Mills            ,2635 Eglinton Ave W,Mississauga,Ontario,L5M 7E1,Closed
1328,7683,KEL,FALSE,Kelseys Maple                 ,9855 Jane St,Vaughan,Ontario,L6A 3N9,Active
1329,7684,KEL,TRUE,Kelseys Oakville North        ,301 Hays Blvd,Oakville,Ontario,L6H 6Z3,Active
1330,7685,KEL,TRUE,Kelseys Ajax                  ,10 Kingston Rd W,Ajax,Ontario,L1T 4K8,Active
1331,7687,KEL,FALSE,Kelseys Fort Erie             ,310 Garrison Rd,Fort Erie,Ontario,L2A 1M7,Closed
1332,7688,KEL,TRUE,Kelseys Kitchener             ,4391 King St E,Kitchener,Ontario,N2P 2G1,Closed
1333,7689,KEL,TRUE,Kelseys Windsor East          ,9 Amycroft Drive,Tecumseh,Ontario,N9K 1C7,Active
1334,7690,KEL,FALSE,Kelseys Petawawa              ,3119 Petawawa Blvd,Petawawa,Ontario,K8H 3J1,Active
1335,7691,KEL,FALSE,Kelseys Thornhill             ,1020 Centre St,Thornhill,Ontario,L4J 3M8,Closed
1336,7692,KEL,FALSE,Kelseys London                ,"",London,Ontario,"",Closed
1337,7693,KEL,FALSE,Kelseys Markham & 14th        ,7710 Markham Rd,Markham,Ontario,L3S 3K1,Active
1338,7694,KEL,FALSE,Kelseys Pickering             ,1899 Brock Rd,Pickering,Ontario,L1V 4H7,Closed
1339,7695,KEL,FALSE,Kelseys Newmarket             ,18158 Yonge St,East Gwillimbury,Ontario,L9N 0J3,Active
1340,7696,KEL,TRUE,Kelseys Bracebridge           ,506 Muskoka Rd,Bracebridge,Ontario,P1L 1R6,Closed
1341,7697,KEL,FALSE,Kelseys Morningside           ,785 Milner Ave,Scarborough,Ontario,M1B 3C3,Inactive
1342,7698,KEL,FALSE,Kelseys Hunstville            ,111 Howland Dr,Huntsville,Ontario,P1H 1A1,Active
1343,7699,KEL,FALSE,Kelseys Bolton                ,20 McEwan Dr E,Bolton,Ontario,L7E 2Y3,Active
1344,8608,ESM,FALSE,ESM Waterloo (University)     ,170 University Avenue West,Waterloo,Ontario,N2L 3E9,Active
1345,8610,ESM,FALSE,ESM Orleans                   ,250 Centrum Boulevard,Orleans,Ontario,K1E 3J1,Closed
1346,8611,ESM,FALSE,ESM North Bay                 ,285 Lakeshore Drive,North Bay,Ontario,P1A 2B9,Active
1347,8614,ESM,FALSE,ESM Burlington (Maple)        ,900 Maple Avenue,Burlington,Ontario,L7S 2J8,Closed
1348,8615,ESM,FALSE,ESM Sarnia                    ,1337 London Road,Sarnia,Ontario,N7S 1P6,Active
1349,8620,ESM,FALSE,ESM Brantford                 ,300 King George Road,Brantford,Ontario,N3R 5L8,Active
1350,8622,ESM,FALSE,ESM Nepean                    ,1861 Robertson Road,Nepean,Ontario,K2H 9N5,Active
1351,8623,ESM,FALSE,ESM Belleville                ,390 North Front Street,Belleville,Ontario,K8P 3E1,Active
1352,8624,ESM,FALSE,ESM Toronto (Front Street)    ,151 Front Street West,Toronto,Ontario,M5J 2N1,Closed
1353,8625,ESM,FALSE,ESM Guelph                    ,370 Stone Road West,Guelph,Ontario,N1G 4V9,Active
1354,8627,ESM,FALSE,ESM Orillia                   , 315 Memorial Avenue,Orillia,Ontario,L3V 5Y1,Active
1355,8629,ESM,FALSE,ESM Hamilton (Stoney Creek)   ,750 Queenston Road,Hamilton,Ontario,L8G 1A4,Active
1356,8630,ESM,FALSE,ESM Timmins                   ,1120 Riverside Drive,Timmins,Ontario,P4R 1A2,Active
1357,8631,ESM,FALSE,ESM Ottawa (St. Laurent)      ,1200 St. Laurent Blvd. Unit 500,Ottawa,Ontario,K1K 3B8,Active
1358,8634,ESM,FALSE,ESM Cornwall                  ,1106 Brookdale Avenue,Cornwall,Ontario,K6J 4P4,Active
1359,8637,ESM,FALSE,ESM Rosemere                  ,"Place Rosemère, 401 boul. Labelle",Rosemere,Quebec,J7A 3T2,Closed
1360,8638,ESM,FALSE,ESM Kingston (Weller)         ,417 Weller Avenue,Kingston,Ontario,K7K 6K3,Active
1361,8640,ESM,FALSE,ESM Oshawa                    ,2540-419 King Street West,Osh,Ontario,L1J 2K5,Closed
1362,8641,ESM,FALSE,ESM Saint-Jérôme              ,255 boul. de Martigny Ouest,St. Jerome,Quebec,J7Z 2G4,Active
1363,8643,ESM,FALSE,ESM Québec (Fleur de Lys)     ,"Place Fleur de Lys, 550, boul.",Québec City,Quebec,G1M 2S6,Active
1364,8646,ESM,FALSE,ESM Côte-Vertu                ,"Place Vertu,3131,chemin Côte-Vertu",St. Laurent,Quebec,H4R 1Y8,Closed
1365,8649,ESM,FALSE,ESM Hull                      ,320 boul. Saint-Joseph,Hull,Quebec,J8Y 3Y8,Active
1366,8650,ESM,TRUE,ESM Boucherville              ,"1166, rue Volta",Boucherville,Quebec,J4B 7A2,Closed
1367,8651,ESM,TRUE,ESM Mississauga Dundas        ,1488 Dundas St. E.,Mississauga,Ontario,L4X 1L4,Active
1368,8652,ESM,FALSE,ESM Halifax                   ,5287 Prince Street,Halifax,Nova Scotia,B3J 3Z7,Active
1369,8664,ESM,FALSE,ESM Waterloo (King)           ,450 King Street North,Waterloo,Ontario,N2J 2Z6,Active
1370,8668,ESM,FALSE,ESM Sudbury (Algonquin)       ,2040 Algonquin Road,Sudbury,Ontario,P3E 4Z6,Active
1371,8669,ESM,FALSE,ESM Owen Sound                ,1315-16th Street East,Owen Sound,Ontario,N4K 1Z4,Active
1372,8672,ESM,FALSE,ESM Sherbrooke                ,2660 rue King Ouest,Sherbrooke,Quebec,J1L 1C5,Active
1373,8674,ESM,FALSE,ESM Bowmanville               ,101 Clarington Blvd.,Bowmanville,Ontario,L1C 4Z3,Active
1374,8675,ESM,FALSE,ESM Mississauga (Mavis)       ,5855 Rodeo Drive,Mississauga,Ontario,L5R 3Z2,Active
1375,8677,ESM,FALSE,ESM Peterborough              ,933 Lansdowne Street West,Peterborough,Ontario,K9J 1Z5,Active
1376,8679,ESM,FALSE,ESM Pembroke                  ,100 Pembroke Street East,Pembroke,Ontario,K8A 8A3,Active
1377,8681,ESM,FALSE,ESM Pickering                 ,1355 Kingston Road,Pickering,Ontario,L1V 1B8,Active
1378,8682,ESM,FALSE,ESM Kanata                    ,651 Terry Fox Drive,Kanata,Ontario,K2L 4E7,Active
1379,8683,ESM,FALSE,ESM Collingwood               ,499 First Street,Collingwood,Ontario,L9Y 1B9,Closed
1380,8690,ESM,FALSE,ESM Scarborough               ,12 Lebovic Avenue Unit 9,Scarborough,Ontario,M1L 4V9,Active
1381,8691,ESM,FALSE,ESM Cambridge                 ,355 Hespeler Road,Cambridge,Ontario,N1R 6B3,Active
1382,8694,ESM,FALSE,ESM Moncton                   ,99 Trinity Dr.,Moncton,New Brunswick,E1G 2J7,Active
1383,8695,ESM,FALSE,ESM Halifax (Bayer's Lake)    ,186 Chain Lake Drive,Halifax,Nova Scotia,B3S 1C5,Active
1384,8697,ESM,FALSE,ESM Windsor                   ,Tecumseh Mall 7780 Tecumseh Rd. E,Windsor,Ontario,N8T 1G3,Active
1385,8698,ESM,FALSE,ESM Barrie (Bayfield)         ,502 Bayfield Street,Barrie,Ontario,L4M 5A2,Active
1386,8701,ESM,FALSE,ESM London (Wellington)       ,387 Wellington Road S.,London,Ontario,N6C 4P9,Active
1387,8702,ESM,FALSE,ESM London (Fanshawe)         ,94 Fanshawe Park Rd. East,London,Ontario,N5X 4C5,Active
1388,8703,ESM,FALSE,ESM St. Catharines            ,332 Ontario Street,St. Catharines,Ontario,L5R 5L8,Closed
1389,8706,ESM,TRUE,ESM Dundas                    ,119 Osler Drive,Dundas,Ontario,L9H 6X4,Active
1390,8710,ESM,FALSE,ESM Oakville (Winston Park)   ,2035 Winston Park Drive,Oakville,Ontario,L6H 6P5,Active
1391,8711,ESM,FALSE,ESM Brampton (Bovaird)        ,130 Great Lakes Dr.,Brampton,Ontario,L6R 2K7,Active
1392,8712,ESM,TRUE,ESM Burlington (Millcroft)    ,2000 Appleby Line,Burlington,Ontario,L7L 6M6,Active
1393,8713,ESM,FALSE,ESM Gloucester                ,1820 Ogilvie Road,Gloucester,Ontario,K1J 7P4,Active
1394,8715,ESM,FALSE,ESM Calgary (Sunridge)        ,2555-32nd St. N.E. (near Sunridge Mall),Calgary,Alberta,T1Y 7J6,Active
1395,8717,ESM,FALSE,ESM Kitchener (Westmount)     ,446 Highland Rd. West,Kitchener,Ontario,N2M 3C7,Closed
1396,8721,ESM,FALSE,ESM Dartmouth (Mic Mac)       ,21 Mic Mac Blvd. - Mic Mac Mall,Dartmouth,Nova Scotia,B3A 4N3,Closed
1397,8725,ESM,FALSE,ESM Hamilton (Upper James)    ,1389 Upper James St.,Hamilton,Ontario,L9K 1B2,Active
1398,8740,ESM,FALSE,ESM Red Deer                  ,2004 50 Avenue,Red Deer,Alberta,T4R 3A2,Active
1399,8744,ESM,FALSE,ESM Kelowna                   ,300  - 1575 Banks Rd,Kelowna,British Columbia,V1X-7Y1,Closed
1400,8745,ESM,FALSE,ESM Oshawa (Harmony)          ,1365 Harmony Road North,Oshawa,Ontario,L1H 7K5,Active
1401,8747,ESM,FALSE,ESM London (Argyle)           ,1915 Dundas Street E.,London,Ontario,N5V 5J9,Active
1402,8748,ESM,FALSE,ESM Mississauga-Winston Churc.,3075 Argentia Rd.,Mississauga,Ontario,L5N 8P7,Closed
1403,8749,ESM,FALSE,ESM Charlottetown (PEI)       ,449 University Plaza,Charlottetown,Prince Edward Island,C1A 8K3,Closed
1404,8750,ESM,FALSE,ESM Markham (Markville)       ,5060 Hwy 7 East,Markham,Ontario,L3R 4M9,Active
1405,8751,ESM,FALSE,ESM Etobicoke                 ,199 North Queen Street,Etobicoke,Ontario,M9C 1A7,Closed
1406,8753,ESM,FALSE,ESM Stouffville               ,5887 Main Street,Stouffville,Ontario,L4A 1N2,Closed
1407,8754,ESM,FALSE,ESM Brockville                ,3027 Parkdale Ave.,Brockville,Ontario,K6V 3G7,Closed
1408,8755,ESM,FALSE,ESM Brampton (Ray Lawson)     ,11 Ray Lawson Blvd,Brampton,Ontario, L6Y 5L8,Closed
1409,8756,ESM,FALSE,ESM Cobourg                   ,75 Strathy Rd.,Cobourg,Ontario,K9A 5W8,Active
1410,8758,ESM,FALSE,ESM Ottawa (Hunt Club)        ,526 West Hunt Club Road,Nepean,Ontario,K2G 7B5,Active
1411,8761,ESM,FALSE,ESM Saint John                ,75 Consumers Drive,Saint John,New Brunswick,E2J 4Z6,Active
1412,8764,ESM,FALSE,ESM Regina (Prince of Wales)  ,2060 Prince of Wales Drive,Regina,Saskatchewan,S4V 3A6,Active
1413,8766,ESM,FALSE,ESM Drummondville             ,"320, boul. Saint-Joseph",Drummondville,Quebec,J2C 2A8,Closed
1414,8768,ESM,FALSE,ESM Huntsville                ,111 Howland Drive,Huntsville,Ontario, P1H 2P4,Active
1415,8769,ESM,FALSE,ESM Kamloops                  ,1320 West Trans Canada Hwy,Kamloops,British Columbia,V1S 1J2,Closed
1416,8770,ESM,FALSE,ESM Camrose                   ,7300 48 Avenue,Camrose,Alberta,T4V 4W2,Active
1417,8771,ESM,FALSE,ESM Spruce Grove              ,60-96 Campsite Road,Spruce Grove,Alberta,T7X 3X3,Closed
1418,8772,ESM,FALSE,ESM Alliston                  ,138 Young St.,Alliston,Ontario,L9R 1P8,Active
1419,8773,ESM,FALSE,ESM London (Westwood)         ,3079 Wonderland Road South,London,Ontario,N6L 1R4,Active
1420,8774,ESM,FALSE,ESM Toronto (Dufferin/Steeles),2171 Steeles Ave W,Toronto,Ontario,M3J 3N2,Active
1421,8775,ESM,FALSE,ESM Whitby (Taunton)          ,4170 Baldwin Street South,Whitby,Ontario,L1R 3H8,Active
1422,8778,ESM,FALSE,ESM Saskatoon                 ,2335 8th Street,Saskatoon,Saskatchewan,S7H 0V4,Closed
1423,8780,ESM,FALSE,ESM Bromont                   ,2 rue Saint-Martin,Bromont,Quebec,J2L 3L2,Active
1424,8781,ESM,FALSE,ESM Aurora                    ,15370 Bayview Ave.,Aurora,Ontario,L4G 7J1,Active
1425,8782,ESM,FALSE,ESM Woodstock                 ,555 Norwich Ave.,Woodstock,Ontario,N4V 1C7,Active
1426,8785,ESM,FALSE,ESM Kingston (Gardiners Rd)   ,774 Gardiners Rd.,Kingston,Ontario,K7M 3X9,Active
1427,8787,ESM,FALSE,ESM Milton                    ,860 Main Street East,Milton,Ontario,L9T 0J4,Active
1428,8788,ESM,FALSE,ESM St. Albert                ,615 St. Albert Trail,St. Albert,Alberta,T8N 3L3,Active
1429,8792,ESM,FALSE,ESM Langley                   ,20090-91A,Langley,British Columbia,V1M 3Y9,Closed
1430,8793,ESM,FALSE,ESM Coquitlam                 ,1050-2929 Barnet Highway,Coquitlam,British Columbia,V3B 5R5,Closed
1431,8794,ESM,FALSE,ESM Fredericton               ,14 Trinity Avenue,Fredericton,New Brunswick,E3C 0B8,Active
1432,8795,ESM,FALSE,ESM Barrie Bryne & Maple. Dr  ,451 Bryne Drive,Barrie,Ontario,L4N 6C8,Active
1433,8796,ESM,FALSE,ESM Brampton (Airport Rd.)    ,9055 Airport Road,Brampton,Ontario,L6S 0B8,Active
1434,8797,ESM,FALSE,ESM Prince George             ,22150 Ferry Ave,Prince George,British Columbia,V2N 0B1,Closed
1435,8799,ESM,FALSE,ESM Salmon Arm BC             ,200 Trans Canada Hwy SW,Salmon Arm,British Columbia,V1E 1V4,Closed
1436,8801,ESM,FALSE,ESM Fallsview                 ,6455 Fallsview Blvd.,Niagara Falls,Ontario,L2G 3V9,Active
1437,8804,ESM,FALSE,ESM Sydney                    ,"800 Grand Lake Road, Unit 23",Sydney,Nova Scotia,B1P 6S9,Active
1438,8806,ESM,FALSE,ESM Arnprior                  ,70 Madawaska Blvd.,Arnprior,Ontario,K7S 1S5,Active
1439,8807,ESM,FALSE,ESM Cranbrook                 ,1201 Cranbrook Street N.,Cranbrook,British Columbia,V1C 3S6,Active
1440,8808,ESM,FALSE,ESM Lonsdale Quay             ,123 Carrie Cates Court Unit,North Vancouver,British Columbia,V7M 3K7,Closed
1441,8809,ESM,FALSE,ESM Vernon                    , 101-5200 Anderson Way,Vernon,British Columbia,V1T 9V2,Closed
1442,8810,ESM,FALSE,ESM Orleans (Innes Road)      ,3802 Innes Rd.,Orleans,Ontario,K1W 0C8,Active
1443,8811,ESM,FALSE,ESM Calgary Shawnessy         ,16061 Macleod Trail S.E.,Calgary,Alberta,T2Y 3S5,Active
1444,8812,ESM,FALSE,ESM Kitchener-Pioneer Park    ,135 Gateway Park Drive,Kitchener,Ontario,N2P 2J4,Active
1445,8813,ESM,FALSE,ESM Pronto Port Hope          , 845 Highway 401 Eastbound,Port Hope,Ontario,L1A 3W3,Closed
1446,5258,MIL,FALSE,Milestones St. John's         ,14 Hebron Way,St. John's,Newfoundland & Labrador,A1A 0L9,Closed
1447,2945,HAR,FALSE,HV-St Thomas (SWI & HAR Combo),1014 1/2 Talbot St.,St. Thomas,Ontario,N5P 1G3,Active
1448,5810,PUB,FALSE,Fionn Mac - Sudbury Kingsway  ,1070 Kingsway Blvd,Sudbury,Ontario,P3B 2E5,Closed
1449,6410,LAN,TRUE,Williams Landing              ,120 Lynn Williams Street,Toronto,Ontario,M6K 3P6,Active
1450,6411,LAN,TRUE,Hunters Landing               ,82 Fort York Blvd,Toronto,Ontario,M5V 4A6,Active
1451,6412,LAN,TRUE,Harpers Landing               ,481 Cornwall Road,Oakville,Ontario,L6J 7S8,Active
1452,6413,LAN,TRUE,Jacksons Landing              ,5000 New Street,Burlington,Ontario,L7L 1V1,Active
1453,3067,MON,FALSE,Montana's Fort Saskatchewan   ,140 Town Crest Road,Fort Saskatchewan,Alberta,T8L 0G7,Active
1454,8653,ESM,FALSE,"ESM Sydney, NS                ",800 Grand Lake Road,Sydney,Nova Scotia,B1P 6S9,Closed
1455,2642,HAR,FALSE,HV Cochrane-Hwy 11 & 3rd Ave  ,Hwy 11 & 3rd Avenue,Cochrane,Ontario,P0L 1C0,Active
1456,2947,HAR,FALSE,HV-Gravenhurst (SWI & HAR)    ,1215 Muskoka Road South,Gravenhurst,Ontario,P1P 1K9,Active
1457,1971,SWI,FALSE,SWI & HAR Combo-Gravenhur     ,1215 Muskoka Road South,Gravenhurst,Ontario,P1P 1K9,Active
1458,3636,MON,FALSE,Montana's Brooks Alberta      ,119  15th Avenue W.,Brooks,Alberta,T1R 0V5,Active
1459,33690,ESM,TRUE,ESM Scarborough               ,12 Lebovic Avenue Unit 9,Scarborough,Ontario,M1L 4V9,Active
1460,33774,ESM,FALSE,ESM Toronto (Dufferin/Steeles),2171 Steeles Ave W,Toronto,Ontario,M3J 3N2,Active
1461,2657,HAR,FALSE,HV-Listowel (SWI & HAR Combo) ,600 Mitchell Rd S,Listowel,Ontario,"",Construction In Progress
1462,33652,ESM,FALSE,ESM Halifax                   ,5680 Spring Garden Road,Halifax,Nova Scotia,"",Construction In Progress
1463,33664,ESM,FALSE,ESM Waterloo (King)           ,450 King Street North,Waterloo,Ontario,N2J 2Z6,Active
1464,33668,ESM,FALSE,ESM Sudbury (Algonquin)       ,"""""2040 Algonquin Road",Sudbury,Ontario," Unit 26""""",Active
1465,33669,ESM,FALSE,ESM Owen Sound                ,1315-16th Street East,Owen Sound,Ontario,N4K 1Z4,Active
1466,33672,ESM,FALSE,ESM Sherbrooke                ,"""""2660",Sherbrooke,Quebec, rue King ,Active
1467,33674,ESM,FALSE,ESM Bowmanville               ,101 Clarington Blvd.,Bowmanville,Ontario,L1C 4Z3,Active
1468,33675,ESM,FALSE,ESM Mississauga (Mavis)       ,5855 Rodeo Drive,Mississauga,Ontario,L5R 3Z2,Active
1469,33677,ESM,FALSE,ESM Peterborough              ,933 Lansdowne Street West,Peterborough,Ontario,K9J 1Z5,Active
1470,33679,ESM,FALSE,ESM Pembroke                  ,100 Pembroke Street East,Pembroke,Ontario,K8A 8A3,Active
1471,33681,ESM,FALSE,ESM Pickering                 ,"""""1355 Kingston Road",Pickering,Ontario," Unit 102""""",Active
1472,33682,ESM,FALSE,ESM Kanata                    ,651 Terry Fox Drive,Kanata,Ontario,K2L 4E7,Active
1473,33683,ESM,FALSE,ESM Collingwood               ,499 First Street,Collingwood,Ontario,L9Y 1B9,Closed
1474,33691,ESM,FALSE,ESM Cambridge                 ,355 Hespeler Road,Cambridge,Ontario,N1R 6B3,Active
1475,33694,ESM,FALSE,ESM Moncton                   ,99 Trinity Dr.,Moncton,New Brunswick,E1G 2J7,Active
1476,33695,ESM,FALSE,ESM Halifax (Bayer's Lake)    ,186 Chain Lake Drive,Halifax,Nova Scotia,B3S 1C5,Active
1477,33697,ESM,FALSE,ESM Windsor                   ,Tecumseh Mall 7780 Tecumseh Rd. E,Windsor,Ontario,N8T 1G3,Active
1478,33698,ESM,FALSE,ESM Barrie (Bayfield)         ,502 Bayfield Street,Barrie,Ontario,L4M 5A2,Active
1479,33701,ESM,FALSE,ESM London (Wellington)       ,387 Wellington Road S.,London,Ontario,N6C 4P9,Active
1480,33702,ESM,FALSE,ESM London (Fanshawe)         ,94 Fanshawe Park Rd. East,London,Ontario,N5X 4C5,Active
1481,33703,ESM,FALSE,ESM St. Catharines            ,332 Ontario Street,St. Catharines,Ontario,L5R 5L8,Closed
1482,33706,ESM,FALSE,ESM Dundas                    ,119 Osler Drive,Dundas,Ontario,L9H 6X4,Active
1483,33710,ESM,FALSE,ESM Oakville (Winston Park)   ,2035 Winston Park Drive,Oakville,Ontario,L6H 6P5,Active
1484,33711,ESM,FALSE,ESM Brampton (Bovaird)        ,130 Great Lakes Dr.,Brampton,Ontario,L6R 2K7,Active
1485,33712,ESM,TRUE,ESM Burlington (Millcroft)    ,"""""2000 Appleby Line",Burlington,Ontario, Unit G 10,Active
1486,33713,ESM,FALSE,ESM Gloucester                ,1820 Ogilvie Road,Gloucester,Ontario,K1J 7P4,Active
1487,33715,ESM,FALSE,ESM Calgary (Sunridge)        ,2555-32nd St. N.E. (near Sunridge Mall),Calgary,Alberta,T1Y 7J6,Active
1488,33717,ESM,FALSE,ESM Kitchener (Westmount)     ,446 Highland Rd. West,Kitchener,Ontario,N2M 3C7,Closed
1489,33721,ESM,FALSE,ESM Dartmouth (Mic Mac)       ,21 Mic Mac Blvd. - Mic Mac Mall,Dartmouth,Nova Scotia,B3A 4N3,Closed
1490,33725,ESM,FALSE,ESM Hamilton (Upper James)    ,1389 Upper James St.,Hamilton,Ontario,L9K 1B2,Active
1491,33740,ESM,FALSE,ESM Red Deer                  ,"""""2004 50 Avenue",Red Deer,Alberta, Suite 193,Active
1492,33744,ESM,FALSE,ESM Kelowna                   ,300  - 1575 Banks Rd,Kelowna,British Columbia,V1X-7Y1,Closed
1493,33745,ESM,FALSE,ESM Oshawa (Harmony)          ,1365 Harmony Road North,Oshawa,Ontario,L1H 7K5,Active
1494,33747,ESM,FALSE,ESM London (Argyle)           ,1915 Dundas Street E.,London,Ontario,N5V 5J9,Active
1495,33748,ESM,FALSE,ESM Mississauga-Winston Churc.,3075 Argentia Rd.,Mississauga,Ontario,L5N 8P7,Closed
1496,33749,ESM,FALSE,ESM Charlottetown (PEI)       ,449 University Plaza,Charlottetown,Prince Edward Island,C1A 8K3,Active
1497,33750,ESM,FALSE,ESM Markham (Markville)       ,5060 Hwy 7 East,Markham,Ontario,L3R 4M9,Active
1498,33751,ESM,FALSE,ESM Etobicoke                 ,199 North Queen Street,Etobicoke,Ontario,M9C 1A7,Closed
1499,33753,ESM,FALSE,ESM Stouffville               ,5887 Main Street,Stouffville,Ontario,L4A 1N2,Closed
